# SIMULACION DE COLISIONES MULTIPLES
# Practica 5 - Informatica II
#
# Box: 800 x 600
# Tiempo: 24.19 s
# Particulas activas: 2/4
# Total colisiones: 25
#
# OBSTACULOS
obstaculo,0,200,150,80,80
obstaculo,1,520,150,80,80
obstaculo,2,200,370,80,80
obstaculo,3,520,370,80,80
#
# TRAYECTORIAS DE PARTICULAS
# Formato: trayectoria,tiempo,id,x,y,vx,vy,masa,activa
trayectoria,11.62,2,389.652,167.623,54.88,-130,1.2,1
trayectoria,11.62,3,305.938,199.672,-119,110,0.8,0
trayectoria,11.63,0,331.758,40.8188,-11.0303,-0.606061,3.3,1
trayectoria,11.63,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,11.63,2,390.2,166.323,54.88,-130,1.2,1
trayectoria,11.63,3,305.938,199.672,-119,110,0.8,0
trayectoria,11.64,0,331.648,40.8128,-11.0303,-0.606061,3.3,1
trayectoria,11.64,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,11.64,2,390.749,165.023,54.88,-130,1.2,1
trayectoria,11.64,3,305.938,199.672,-119,110,0.8,0
trayectoria,11.65,0,331.538,40.8067,-11.0303,-0.606061,3.3,1
trayectoria,11.65,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,11.65,2,391.298,163.723,54.88,-130,1.2,1
trayectoria,11.65,3,305.938,199.672,-119,110,0.8,0
trayectoria,11.66,0,331.428,40.8006,-11.0303,-0.606061,3.3,1
trayectoria,11.66,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,11.66,2,391.847,162.423,54.88,-130,1.2,1
trayectoria,11.66,3,305.938,199.672,-119,110,0.8,0
trayectoria,11.67,0,331.317,40.7946,-11.0303,-0.606061,3.3,1
trayectoria,11.67,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,11.67,2,392.396,161.123,54.88,-130,1.2,1
trayectoria,11.67,3,305.938,199.672,-119,110,0.8,0
trayectoria,11.68,0,331.207,40.7885,-11.0303,-0.606061,3.3,1
trayectoria,11.68,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,11.68,2,392.944,159.823,54.88,-130,1.2,1
trayectoria,11.68,3,305.938,199.672,-119,110,0.8,0
trayectoria,11.69,0,331.097,40.7825,-11.0303,-0.606061,3.3,1
trayectoria,11.69,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,11.69,2,393.493,158.523,54.88,-130,1.2,1
trayectoria,11.69,3,305.938,199.672,-119,110,0.8,0
trayectoria,11.7,0,330.986,40.7764,-11.0303,-0.606061,3.3,1
trayectoria,11.7,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,11.7,2,394.042,157.223,54.88,-130,1.2,1
trayectoria,11.7,3,305.938,199.672,-119,110,0.8,0
trayectoria,11.71,0,330.876,40.7703,-11.0303,-0.606061,3.3,1
trayectoria,11.71,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,11.71,2,394.591,155.923,54.88,-130,1.2,1
trayectoria,11.71,3,305.938,199.672,-119,110,0.8,0
trayectoria,11.72,0,330.766,40.7643,-11.0303,-0.606061,3.3,1
trayectoria,11.72,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,11.72,2,395.14,154.623,54.88,-130,1.2,1
trayectoria,11.72,3,305.938,199.672,-119,110,0.8,0
trayectoria,11.73,0,330.655,40.7582,-11.0303,-0.606061,3.3,1
trayectoria,11.73,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,11.73,2,395.688,153.323,54.88,-130,1.2,1
trayectoria,11.73,3,305.938,199.672,-119,110,0.8,0
trayectoria,11.74,0,330.545,40.7522,-11.0303,-0.606061,3.3,1
trayectoria,11.74,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,11.74,2,396.237,152.023,54.88,-130,1.2,1
trayectoria,11.74,3,305.938,199.672,-119,110,0.8,0
trayectoria,11.75,0,330.435,40.7461,-11.0303,-0.606061,3.3,1
trayectoria,11.75,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,11.75,2,396.786,150.723,54.88,-130,1.2,1
trayectoria,11.75,3,305.938,199.672,-119,110,0.8,0
trayectoria,11.76,0,330.325,40.74,-11.0303,-0.606061,3.3,1
trayectoria,11.76,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,11.76,2,397.335,149.423,54.88,-130,1.2,1
trayectoria,11.76,3,305.938,199.672,-119,110,0.8,0
trayectoria,11.77,0,330.214,40.734,-11.0303,-0.606061,3.3,1
trayectoria,11.77,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,11.77,2,397.884,148.123,54.88,-130,1.2,1
trayectoria,11.77,3,305.938,199.672,-119,110,0.8,0
trayectoria,11.78,0,330.104,40.7279,-11.0303,-0.606061,3.3,1
trayectoria,11.78,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,11.78,2,398.432,146.823,54.88,-130,1.2,1
trayectoria,11.78,3,305.938,199.672,-119,110,0.8,0
trayectoria,11.79,0,329.994,40.7219,-11.0303,-0.606061,3.3,1
trayectoria,11.79,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,11.79,2,398.981,145.523,54.88,-130,1.2,1
trayectoria,11.79,3,305.938,199.672,-119,110,0.8,0
trayectoria,11.8,0,329.883,40.7158,-11.0303,-0.606061,3.3,1
trayectoria,11.8,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,11.8,2,399.53,144.223,54.88,-130,1.2,1
trayectoria,11.8,3,305.938,199.672,-119,110,0.8,0
trayectoria,11.81,0,329.773,40.7097,-11.0303,-0.606061,3.3,1
trayectoria,11.81,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,11.81,2,400.079,142.923,54.88,-130,1.2,1
trayectoria,11.81,3,305.938,199.672,-119,110,0.8,0
trayectoria,11.82,0,329.663,40.7037,-11.0303,-0.606061,3.3,1
trayectoria,11.82,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,11.82,2,400.628,141.623,54.88,-130,1.2,1
trayectoria,11.82,3,305.938,199.672,-119,110,0.8,0
trayectoria,11.83,0,329.552,40.6976,-11.0303,-0.606061,3.3,1
trayectoria,11.83,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,11.83,2,401.176,140.323,54.88,-130,1.2,1
trayectoria,11.83,3,305.938,199.672,-119,110,0.8,0
trayectoria,11.84,0,329.442,40.6916,-11.0303,-0.606061,3.3,1
trayectoria,11.84,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,11.84,2,401.725,139.023,54.88,-130,1.2,1
trayectoria,11.84,3,305.938,199.672,-119,110,0.8,0
trayectoria,11.85,0,329.332,40.6855,-11.0303,-0.606061,3.3,1
trayectoria,11.85,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,11.85,2,402.274,137.723,54.88,-130,1.2,1
trayectoria,11.85,3,305.938,199.672,-119,110,0.8,0
trayectoria,11.86,0,329.221,40.6794,-11.0303,-0.606061,3.3,1
trayectoria,11.86,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,11.86,2,402.823,136.423,54.88,-130,1.2,1
trayectoria,11.86,3,305.938,199.672,-119,110,0.8,0
trayectoria,11.87,0,329.111,40.6734,-11.0303,-0.606061,3.3,1
trayectoria,11.87,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,11.87,2,403.372,135.123,54.88,-130,1.2,1
trayectoria,11.87,3,305.938,199.672,-119,110,0.8,0
trayectoria,11.88,0,329.001,40.6673,-11.0303,-0.606061,3.3,1
trayectoria,11.88,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,11.88,2,403.92,133.823,54.88,-130,1.2,1
trayectoria,11.88,3,305.938,199.672,-119,110,0.8,0
trayectoria,11.89,0,328.891,40.6612,-11.0303,-0.606061,3.3,1
trayectoria,11.89,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,11.89,2,404.469,132.523,54.88,-130,1.2,1
trayectoria,11.89,3,305.938,199.672,-119,110,0.8,0
trayectoria,11.9,0,328.78,40.6552,-11.0303,-0.606061,3.3,1
trayectoria,11.9,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,11.9,2,405.018,131.223,54.88,-130,1.2,1
trayectoria,11.9,3,305.938,199.672,-119,110,0.8,0
trayectoria,11.91,0,328.67,40.6491,-11.0303,-0.606061,3.3,1
trayectoria,11.91,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,11.91,2,405.567,129.923,54.88,-130,1.2,1
trayectoria,11.91,3,305.938,199.672,-119,110,0.8,0
trayectoria,11.92,0,328.56,40.6431,-11.0303,-0.606061,3.3,1
trayectoria,11.92,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,11.92,2,406.116,128.623,54.88,-130,1.2,1
trayectoria,11.92,3,305.938,199.672,-119,110,0.8,0
trayectoria,11.93,0,328.449,40.637,-11.0303,-0.606061,3.3,1
trayectoria,11.93,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,11.93,2,406.664,127.323,54.88,-130,1.2,1
trayectoria,11.93,3,305.938,199.672,-119,110,0.8,0
trayectoria,11.94,0,328.339,40.6309,-11.0303,-0.606061,3.3,1
trayectoria,11.94,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,11.94,2,407.213,126.023,54.88,-130,1.2,1
trayectoria,11.94,3,305.938,199.672,-119,110,0.8,0
trayectoria,11.95,0,328.229,40.6249,-11.0303,-0.606061,3.3,1
trayectoria,11.95,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,11.95,2,407.762,124.723,54.88,-130,1.2,1
trayectoria,11.95,3,305.938,199.672,-119,110,0.8,0
trayectoria,11.96,0,328.118,40.6188,-11.0303,-0.606061,3.3,1
trayectoria,11.96,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,11.96,2,408.311,123.423,54.88,-130,1.2,1
trayectoria,11.96,3,305.938,199.672,-119,110,0.8,0
trayectoria,11.97,0,328.008,40.6128,-11.0303,-0.606061,3.3,1
trayectoria,11.97,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,11.97,2,408.86,122.123,54.88,-130,1.2,1
trayectoria,11.97,3,305.938,199.672,-119,110,0.8,0
trayectoria,11.98,0,327.898,40.6067,-11.0303,-0.606061,3.3,1
trayectoria,11.98,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,11.98,2,409.408,120.823,54.88,-130,1.2,1
trayectoria,11.98,3,305.938,199.672,-119,110,0.8,0
trayectoria,11.99,0,327.788,40.6006,-11.0303,-0.606061,3.3,1
trayectoria,11.99,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,11.99,2,409.957,119.523,54.88,-130,1.2,1
trayectoria,11.99,3,305.938,199.672,-119,110,0.8,0
trayectoria,12,0,327.677,40.5946,-11.0303,-0.606061,3.3,1
trayectoria,12,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,12,2,410.506,118.223,54.88,-130,1.2,1
trayectoria,12,3,305.938,199.672,-119,110,0.8,0
trayectoria,12.01,0,327.567,40.5885,-11.0303,-0.606061,3.3,1
trayectoria,12.01,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,12.01,2,411.055,116.923,54.88,-130,1.2,1
trayectoria,12.01,3,305.938,199.672,-119,110,0.8,0
trayectoria,12.02,0,327.457,40.5825,-11.0303,-0.606061,3.3,1
trayectoria,12.02,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,12.02,2,411.604,115.623,54.88,-130,1.2,1
trayectoria,12.02,3,305.938,199.672,-119,110,0.8,0
trayectoria,12.03,0,327.346,40.5764,-11.0303,-0.606061,3.3,1
trayectoria,12.03,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,12.03,2,412.152,114.323,54.88,-130,1.2,1
trayectoria,12.03,3,305.938,199.672,-119,110,0.8,0
trayectoria,12.04,0,327.236,40.5703,-11.0303,-0.606061,3.3,1
trayectoria,12.04,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,12.04,2,412.701,113.023,54.88,-130,1.2,1
trayectoria,12.04,3,305.938,199.672,-119,110,0.8,0
trayectoria,12.05,0,327.126,40.5643,-11.0303,-0.606061,3.3,1
trayectoria,12.05,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,12.05,2,413.25,111.723,54.88,-130,1.2,1
trayectoria,12.05,3,305.938,199.672,-119,110,0.8,0
trayectoria,12.06,0,327.015,40.5582,-11.0303,-0.606061,3.3,1
trayectoria,12.06,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,12.06,2,413.799,110.423,54.88,-130,1.2,1
trayectoria,12.06,3,305.938,199.672,-119,110,0.8,0
trayectoria,12.07,0,326.905,40.5522,-11.0303,-0.606061,3.3,1
trayectoria,12.07,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,12.07,2,414.348,109.123,54.88,-130,1.2,1
trayectoria,12.07,3,305.938,199.672,-119,110,0.8,0
trayectoria,12.08,0,326.795,40.5461,-11.0303,-0.606061,3.3,1
trayectoria,12.08,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,12.08,2,414.896,107.823,54.88,-130,1.2,1
trayectoria,12.08,3,305.938,199.672,-119,110,0.8,0
trayectoria,12.09,0,326.685,40.54,-11.0303,-0.606061,3.3,1
trayectoria,12.09,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,12.09,2,415.445,106.523,54.88,-130,1.2,1
trayectoria,12.09,3,305.938,199.672,-119,110,0.8,0
trayectoria,12.1,0,326.574,40.534,-11.0303,-0.606061,3.3,1
trayectoria,12.1,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,12.1,2,415.994,105.223,54.88,-130,1.2,1
trayectoria,12.1,3,305.938,199.672,-119,110,0.8,0
trayectoria,12.11,0,326.464,40.5279,-11.0303,-0.606061,3.3,1
trayectoria,12.11,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,12.11,2,416.543,103.923,54.88,-130,1.2,1
trayectoria,12.11,3,305.938,199.672,-119,110,0.8,0
trayectoria,12.12,0,326.354,40.5219,-11.0303,-0.606061,3.3,1
trayectoria,12.12,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,12.12,2,417.092,102.623,54.88,-130,1.2,1
trayectoria,12.12,3,305.938,199.672,-119,110,0.8,0
trayectoria,12.13,0,326.243,40.5158,-11.0303,-0.606061,3.3,1
trayectoria,12.13,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,12.13,2,417.64,101.323,54.88,-130,1.2,1
trayectoria,12.13,3,305.938,199.672,-119,110,0.8,0
trayectoria,12.14,0,326.133,40.5097,-11.0303,-0.606061,3.3,1
trayectoria,12.14,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,12.14,2,418.189,100.023,54.88,-130,1.2,1
trayectoria,12.14,3,305.938,199.672,-119,110,0.8,0
trayectoria,12.15,0,326.023,40.5037,-11.0303,-0.606061,3.3,1
trayectoria,12.15,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,12.15,2,418.738,98.7228,54.88,-130,1.2,1
trayectoria,12.15,3,305.938,199.672,-119,110,0.8,0
trayectoria,12.16,0,325.912,40.4976,-11.0303,-0.606061,3.3,1
trayectoria,12.16,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,12.16,2,419.287,97.4228,54.88,-130,1.2,1
trayectoria,12.16,3,305.938,199.672,-119,110,0.8,0
trayectoria,12.17,0,325.802,40.4916,-11.0303,-0.606061,3.3,1
trayectoria,12.17,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,12.17,2,419.836,96.1228,54.88,-130,1.2,1
trayectoria,12.17,3,305.938,199.672,-119,110,0.8,0
trayectoria,12.18,0,325.692,40.4855,-11.0303,-0.606061,3.3,1
trayectoria,12.18,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,12.18,2,420.384,94.8228,54.88,-130,1.2,1
trayectoria,12.18,3,305.938,199.672,-119,110,0.8,0
trayectoria,12.19,0,325.581,40.4794,-11.0303,-0.606061,3.3,1
trayectoria,12.19,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,12.19,2,420.933,93.5228,54.88,-130,1.2,1
trayectoria,12.19,3,305.938,199.672,-119,110,0.8,0
trayectoria,12.2,0,325.471,40.4734,-11.0303,-0.606061,3.3,1
trayectoria,12.2,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,12.2,2,421.482,92.2228,54.88,-130,1.2,1
trayectoria,12.2,3,305.938,199.672,-119,110,0.8,0
trayectoria,12.21,0,325.361,40.4673,-11.0303,-0.606061,3.3,1
trayectoria,12.21,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,12.21,2,422.031,90.9228,54.88,-130,1.2,1
trayectoria,12.21,3,305.938,199.672,-119,110,0.8,0
trayectoria,12.22,0,325.251,40.4612,-11.0303,-0.606061,3.3,1
trayectoria,12.22,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,12.22,2,422.58,89.6228,54.88,-130,1.2,1
trayectoria,12.22,3,305.938,199.672,-119,110,0.8,0
trayectoria,12.23,0,325.14,40.4552,-11.0303,-0.606061,3.3,1
trayectoria,12.23,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,12.23,2,423.128,88.3228,54.88,-130,1.2,1
trayectoria,12.23,3,305.938,199.672,-119,110,0.8,0
trayectoria,12.24,0,325.03,40.4491,-11.0303,-0.606061,3.3,1
trayectoria,12.24,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,12.24,2,423.677,87.0228,54.88,-130,1.2,1
trayectoria,12.24,3,305.938,199.672,-119,110,0.8,0
trayectoria,12.25,0,324.92,40.4431,-11.0303,-0.606061,3.3,1
trayectoria,12.25,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,12.25,2,424.226,85.7228,54.88,-130,1.2,1
trayectoria,12.25,3,305.938,199.672,-119,110,0.8,0
trayectoria,12.26,0,324.809,40.437,-11.0303,-0.606061,3.3,1
trayectoria,12.26,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,12.26,2,424.775,84.4228,54.88,-130,1.2,1
trayectoria,12.26,3,305.938,199.672,-119,110,0.8,0
trayectoria,12.27,0,324.699,40.4309,-11.0303,-0.606061,3.3,1
trayectoria,12.27,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,12.27,2,425.324,83.1228,54.88,-130,1.2,1
trayectoria,12.27,3,305.938,199.672,-119,110,0.8,0
trayectoria,12.28,0,324.589,40.4249,-11.0303,-0.606061,3.3,1
trayectoria,12.28,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,12.28,2,425.872,81.8228,54.88,-130,1.2,1
trayectoria,12.28,3,305.938,199.672,-119,110,0.8,0
trayectoria,12.29,0,324.478,40.4188,-11.0303,-0.606061,3.3,1
trayectoria,12.29,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,12.29,2,426.421,80.5228,54.88,-130,1.2,1
trayectoria,12.29,3,305.938,199.672,-119,110,0.8,0
trayectoria,12.3,0,324.368,40.4128,-11.0303,-0.606061,3.3,1
trayectoria,12.3,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,12.3,2,426.97,79.2228,54.88,-130,1.2,1
trayectoria,12.3,3,305.938,199.672,-119,110,0.8,0
trayectoria,12.31,0,324.258,40.4067,-11.0303,-0.606061,3.3,1
trayectoria,12.31,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,12.31,2,427.519,77.9228,54.88,-130,1.2,1
trayectoria,12.31,3,305.938,199.672,-119,110,0.8,0
trayectoria,12.32,0,324.148,40.4006,-11.0303,-0.606061,3.3,1
trayectoria,12.32,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,12.32,2,428.068,76.6228,54.88,-130,1.2,1
trayectoria,12.32,3,305.938,199.672,-119,110,0.8,0
trayectoria,12.33,0,324.037,40.3946,-11.0303,-0.606061,3.3,1
trayectoria,12.33,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,12.33,2,428.616,75.3228,54.88,-130,1.2,1
trayectoria,12.33,3,305.938,199.672,-119,110,0.8,0
trayectoria,12.34,0,323.927,40.3885,-11.0303,-0.606061,3.3,1
trayectoria,12.34,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,12.34,2,429.165,74.0228,54.88,-130,1.2,1
trayectoria,12.34,3,305.938,199.672,-119,110,0.8,0
trayectoria,12.35,0,323.817,40.3825,-11.0303,-0.606061,3.3,1
trayectoria,12.35,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,12.35,2,429.714,72.7228,54.88,-130,1.2,1
trayectoria,12.35,3,305.938,199.672,-119,110,0.8,0
trayectoria,12.36,0,323.706,40.3764,-11.0303,-0.606061,3.3,1
trayectoria,12.36,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,12.36,2,430.263,71.4228,54.88,-130,1.2,1
trayectoria,12.36,3,305.938,199.672,-119,110,0.8,0
trayectoria,12.37,0,323.596,40.3703,-11.0303,-0.606061,3.3,1
trayectoria,12.37,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,12.37,2,430.812,70.1228,54.88,-130,1.2,1
trayectoria,12.37,3,305.938,199.672,-119,110,0.8,0
trayectoria,12.38,0,323.486,40.3643,-11.0303,-0.606061,3.3,1
trayectoria,12.38,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,12.38,2,431.36,68.8228,54.88,-130,1.2,1
trayectoria,12.38,3,305.938,199.672,-119,110,0.8,0
trayectoria,12.39,0,323.375,40.3582,-11.0303,-0.606061,3.3,1
trayectoria,12.39,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,12.39,2,431.909,67.5228,54.88,-130,1.2,1
trayectoria,12.39,3,305.938,199.672,-119,110,0.8,0
trayectoria,12.4,0,323.265,40.3522,-11.0303,-0.606061,3.3,1
trayectoria,12.4,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,12.4,2,432.458,66.2228,54.88,-130,1.2,1
trayectoria,12.4,3,305.938,199.672,-119,110,0.8,0
trayectoria,12.41,0,323.155,40.3461,-11.0303,-0.606061,3.3,1
trayectoria,12.41,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,12.41,2,433.007,64.9228,54.88,-130,1.2,1
trayectoria,12.41,3,305.938,199.672,-119,110,0.8,0
trayectoria,12.42,0,323.045,40.34,-11.0303,-0.606061,3.3,1
trayectoria,12.42,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,12.42,2,433.556,63.6228,54.88,-130,1.2,1
trayectoria,12.42,3,305.938,199.672,-119,110,0.8,0
trayectoria,12.43,0,322.934,40.334,-11.0303,-0.606061,3.3,1
trayectoria,12.43,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,12.43,2,434.104,62.3228,54.88,-130,1.2,1
trayectoria,12.43,3,305.938,199.672,-119,110,0.8,0
trayectoria,12.44,0,322.824,40.3279,-11.0303,-0.606061,3.3,1
trayectoria,12.44,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,12.44,2,434.653,61.0228,54.88,-130,1.2,1
trayectoria,12.44,3,305.938,199.672,-119,110,0.8,0
trayectoria,12.45,0,322.714,40.3219,-11.0303,-0.606061,3.3,1
trayectoria,12.45,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,12.45,2,435.202,59.7228,54.88,-130,1.2,1
trayectoria,12.45,3,305.938,199.672,-119,110,0.8,0
trayectoria,12.46,0,322.603,40.3158,-11.0303,-0.606061,3.3,1
trayectoria,12.46,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,12.46,2,435.751,58.4228,54.88,-130,1.2,1
trayectoria,12.46,3,305.938,199.672,-119,110,0.8,0
trayectoria,12.47,0,322.493,40.3097,-11.0303,-0.606061,3.3,1
trayectoria,12.47,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,12.47,2,436.3,57.1228,54.88,-130,1.2,1
trayectoria,12.47,3,305.938,199.672,-119,110,0.8,0
trayectoria,12.48,0,322.383,40.3037,-11.0303,-0.606061,3.3,1
trayectoria,12.48,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,12.48,2,436.848,55.8228,54.88,-130,1.2,1
trayectoria,12.48,3,305.938,199.672,-119,110,0.8,0
trayectoria,12.49,0,322.272,40.2976,-11.0303,-0.606061,3.3,1
trayectoria,12.49,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,12.49,2,437.397,54.5228,54.88,-130,1.2,1
trayectoria,12.49,3,305.938,199.672,-119,110,0.8,0
trayectoria,12.5,0,322.162,40.2916,-11.0303,-0.606061,3.3,1
trayectoria,12.5,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,12.5,2,437.946,53.2228,54.88,-130,1.2,1
trayectoria,12.5,3,305.938,199.672,-119,110,0.8,0
trayectoria,12.51,0,322.052,40.2855,-11.0303,-0.606061,3.3,1
trayectoria,12.51,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,12.51,2,438.495,51.9228,54.88,-130,1.2,1
trayectoria,12.51,3,305.938,199.672,-119,110,0.8,0
trayectoria,12.52,0,321.941,40.2794,-11.0303,-0.606061,3.3,1
trayectoria,12.52,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,12.52,2,439.044,50.6228,54.88,-130,1.2,1
trayectoria,12.52,3,305.938,199.672,-119,110,0.8,0
trayectoria,12.53,0,321.831,40.2734,-11.0303,-0.606061,3.3,1
trayectoria,12.53,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,12.53,2,439.592,49.3228,54.88,-130,1.2,1
trayectoria,12.53,3,305.938,199.672,-119,110,0.8,0
trayectoria,12.54,0,321.721,40.2673,-11.0303,-0.606061,3.3,1
trayectoria,12.54,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,12.54,2,440.141,48.0228,54.88,-130,1.2,1
trayectoria,12.54,3,305.938,199.672,-119,110,0.8,0
trayectoria,12.55,0,321.611,40.2612,-11.0303,-0.606061,3.3,1
trayectoria,12.55,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,12.55,2,440.69,46.7228,54.88,-130,1.2,1
trayectoria,12.55,3,305.938,199.672,-119,110,0.8,0
trayectoria,12.56,0,321.5,40.2552,-11.0303,-0.606061,3.3,1
trayectoria,12.56,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,12.56,2,441.239,45.4228,54.88,-130,1.2,1
trayectoria,12.56,3,305.938,199.672,-119,110,0.8,0
trayectoria,12.57,0,321.39,40.2491,-11.0303,-0.606061,3.3,1
trayectoria,12.57,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,12.57,2,441.788,44.1228,54.88,-130,1.2,1
trayectoria,12.57,3,305.938,199.672,-119,110,0.8,0
trayectoria,12.58,0,321.28,40.2431,-11.0303,-0.606061,3.3,1
trayectoria,12.58,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,12.58,2,442.336,42.8228,54.88,-130,1.2,1
trayectoria,12.58,3,305.938,199.672,-119,110,0.8,0
trayectoria,12.59,0,321.169,40.237,-11.0303,-0.606061,3.3,1
trayectoria,12.59,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,12.59,2,442.885,41.5228,54.88,-130,1.2,1
trayectoria,12.59,3,305.938,199.672,-119,110,0.8,0
