# SIMULACION DE COLISIONES MULTIPLES
# Practica 5 - Informatica II
#
# Box: 800 x 600
# Tiempo: 22.87 s
# Particulas activas: 3/4
# Total colisiones: 11
#
# OBSTACULOS
#
# TRAYECTORIAS DE PARTICULAS
# Formato: trayectoria,tiempo,id,x,y,vx,vy,masa,activa
trayectoria,10.87,1,405,300,-100,0,1,0
trayectoria,10.87,2,747.528,54.9721,-50,100,0.8,1
trayectoria,10.87,3,52.4721,545.028,50,-100,0.8,1
trayectoria,10.88,0,400,300,0,0,2,1
trayectoria,10.88,1,405,300,-100,0,1,0
trayectoria,10.88,2,747.028,55.9721,-50,100,0.8,1
trayectoria,10.88,3,52.9721,544.028,50,-100,0.8,1
trayectoria,10.89,0,400,300,0,0,2,1
trayectoria,10.89,1,405,300,-100,0,1,0
trayectoria,10.89,2,746.528,56.9721,-50,100,0.8,1
trayectoria,10.89,3,53.4721,543.028,50,-100,0.8,1
trayectoria,10.9,0,400,300,0,0,2,1
trayectoria,10.9,1,405,300,-100,0,1,0
trayectoria,10.9,2,746.028,57.9721,-50,100,0.8,1
trayectoria,10.9,3,53.9721,542.028,50,-100,0.8,1
trayectoria,10.91,0,400,300,0,0,2,1
trayectoria,10.91,1,405,300,-100,0,1,0
trayectoria,10.91,2,745.528,58.9721,-50,100,0.8,1
trayectoria,10.91,3,54.4721,541.028,50,-100,0.8,1
trayectoria,10.92,0,400,300,0,0,2,1
trayectoria,10.92,1,405,300,-100,0,1,0
trayectoria,10.92,2,745.028,59.9721,-50,100,0.8,1
trayectoria,10.92,3,54.9721,540.028,50,-100,0.8,1
trayectoria,10.93,0,400,300,0,0,2,1
trayectoria,10.93,1,405,300,-100,0,1,0
trayectoria,10.93,2,744.528,60.9721,-50,100,0.8,1
trayectoria,10.93,3,55.4721,539.028,50,-100,0.8,1
trayectoria,10.94,0,400,300,0,0,2,1
trayectoria,10.94,1,405,300,-100,0,1,0
trayectoria,10.94,2,744.028,61.9721,-50,100,0.8,1
trayectoria,10.94,3,55.9721,538.028,50,-100,0.8,1
trayectoria,10.95,0,400,300,0,0,2,1
trayectoria,10.95,1,405,300,-100,0,1,0
trayectoria,10.95,2,743.528,62.9721,-50,100,0.8,1
trayectoria,10.95,3,56.4721,537.028,50,-100,0.8,1
trayectoria,10.96,0,400,300,0,0,2,1
trayectoria,10.96,1,405,300,-100,0,1,0
trayectoria,10.96,2,743.028,63.9721,-50,100,0.8,1
trayectoria,10.96,3,56.9721,536.028,50,-100,0.8,1
trayectoria,10.97,0,400,300,0,0,2,1
trayectoria,10.97,1,405,300,-100,0,1,0
trayectoria,10.97,2,742.528,64.9721,-50,100,0.8,1
trayectoria,10.97,3,57.4721,535.028,50,-100,0.8,1
trayectoria,10.98,0,400,300,0,0,2,1
trayectoria,10.98,1,405,300,-100,0,1,0
trayectoria,10.98,2,742.028,65.9721,-50,100,0.8,1
trayectoria,10.98,3,57.9721,534.028,50,-100,0.8,1
trayectoria,10.99,0,400,300,0,0,2,1
trayectoria,10.99,1,405,300,-100,0,1,0
trayectoria,10.99,2,741.528,66.9721,-50,100,0.8,1
trayectoria,10.99,3,58.4721,533.028,50,-100,0.8,1
trayectoria,11,0,400,300,0,0,2,1
trayectoria,11,1,405,300,-100,0,1,0
trayectoria,11,2,741.028,67.9721,-50,100,0.8,1
trayectoria,11,3,58.9721,532.028,50,-100,0.8,1
trayectoria,11.01,0,400,300,0,0,2,1
trayectoria,11.01,1,405,300,-100,0,1,0
trayectoria,11.01,2,740.528,68.9721,-50,100,0.8,1
trayectoria,11.01,3,59.4721,531.028,50,-100,0.8,1
trayectoria,11.02,0,400,300,0,0,2,1
trayectoria,11.02,1,405,300,-100,0,1,0
trayectoria,11.02,2,740.028,69.9721,-50,100,0.8,1
trayectoria,11.02,3,59.9721,530.028,50,-100,0.8,1
trayectoria,11.03,0,400,300,0,0,2,1
trayectoria,11.03,1,405,300,-100,0,1,0
trayectoria,11.03,2,739.528,70.9721,-50,100,0.8,1
trayectoria,11.03,3,60.4721,529.028,50,-100,0.8,1
trayectoria,11.04,0,400,300,0,0,2,1
trayectoria,11.04,1,405,300,-100,0,1,0
trayectoria,11.04,2,739.028,71.9721,-50,100,0.8,1
trayectoria,11.04,3,60.9721,528.028,50,-100,0.8,1
trayectoria,11.05,0,400,300,0,0,2,1
trayectoria,11.05,1,405,300,-100,0,1,0
trayectoria,11.05,2,738.528,72.9721,-50,100,0.8,1
trayectoria,11.05,3,61.4721,527.028,50,-100,0.8,1
trayectoria,11.06,0,400,300,0,0,2,1
trayectoria,11.06,1,405,300,-100,0,1,0
trayectoria,11.06,2,738.028,73.9721,-50,100,0.8,1
trayectoria,11.06,3,61.9721,526.028,50,-100,0.8,1
trayectoria,11.07,0,400,300,0,0,2,1
trayectoria,11.07,1,405,300,-100,0,1,0
trayectoria,11.07,2,737.528,74.9721,-50,100,0.8,1
trayectoria,11.07,3,62.4721,525.028,50,-100,0.8,1
trayectoria,11.08,0,400,300,0,0,2,1
trayectoria,11.08,1,405,300,-100,0,1,0
trayectoria,11.08,2,737.028,75.9721,-50,100,0.8,1
trayectoria,11.08,3,62.9721,524.028,50,-100,0.8,1
trayectoria,11.09,0,400,300,0,0,2,1
trayectoria,11.09,1,405,300,-100,0,1,0
trayectoria,11.09,2,736.528,76.9721,-50,100,0.8,1
trayectoria,11.09,3,63.4721,523.028,50,-100,0.8,1
trayectoria,11.1,0,400,300,0,0,2,1
trayectoria,11.1,1,405,300,-100,0,1,0
trayectoria,11.1,2,736.028,77.9721,-50,100,0.8,1
trayectoria,11.1,3,63.9721,522.028,50,-100,0.8,1
trayectoria,11.11,0,400,300,0,0,2,1
trayectoria,11.11,1,405,300,-100,0,1,0
trayectoria,11.11,2,735.528,78.9721,-50,100,0.8,1
trayectoria,11.11,3,64.4721,521.028,50,-100,0.8,1
trayectoria,11.12,0,400,300,0,0,2,1
trayectoria,11.12,1,405,300,-100,0,1,0
trayectoria,11.12,2,735.028,79.9721,-50,100,0.8,1
trayectoria,11.12,3,64.9721,520.028,50,-100,0.8,1
trayectoria,11.13,0,400,300,0,0,2,1
trayectoria,11.13,1,405,300,-100,0,1,0
trayectoria,11.13,2,734.528,80.9721,-50,100,0.8,1
trayectoria,11.13,3,65.4721,519.028,50,-100,0.8,1
trayectoria,11.14,0,400,300,0,0,2,1
trayectoria,11.14,1,405,300,-100,0,1,0
trayectoria,11.14,2,734.028,81.9721,-50,100,0.8,1
trayectoria,11.14,3,65.9721,518.028,50,-100,0.8,1
trayectoria,11.15,0,400,300,0,0,2,1
trayectoria,11.15,1,405,300,-100,0,1,0
trayectoria,11.15,2,733.528,82.9721,-50,100,0.8,1
trayectoria,11.15,3,66.4721,517.028,50,-100,0.8,1
trayectoria,11.16,0,400,300,0,0,2,1
trayectoria,11.16,1,405,300,-100,0,1,0
trayectoria,11.16,2,733.028,83.9721,-50,100,0.8,1
trayectoria,11.16,3,66.9721,516.028,50,-100,0.8,1
trayectoria,11.17,0,400,300,0,0,2,1
trayectoria,11.17,1,405,300,-100,0,1,0
trayectoria,11.17,2,732.528,84.9721,-50,100,0.8,1
trayectoria,11.17,3,67.4721,515.028,50,-100,0.8,1
trayectoria,11.18,0,400,300,0,0,2,1
trayectoria,11.18,1,405,300,-100,0,1,0
trayectoria,11.18,2,732.028,85.9721,-50,100,0.8,1
trayectoria,11.18,3,67.9721,514.028,50,-100,0.8,1
trayectoria,11.19,0,400,300,0,0,2,1
trayectoria,11.19,1,405,300,-100,0,1,0
trayectoria,11.19,2,731.528,86.9721,-50,100,0.8,1
trayectoria,11.19,3,68.4721,513.028,50,-100,0.8,1
trayectoria,11.2,0,400,300,0,0,2,1
trayectoria,11.2,1,405,300,-100,0,1,0
trayectoria,11.2,2,731.028,87.9721,-50,100,0.8,1
trayectoria,11.2,3,68.9721,512.028,50,-100,0.8,1
trayectoria,11.21,0,400,300,0,0,2,1
trayectoria,11.21,1,405,300,-100,0,1,0
trayectoria,11.21,2,730.528,88.9721,-50,100,0.8,1
trayectoria,11.21,3,69.4721,511.028,50,-100,0.8,1
trayectoria,11.22,0,400,300,0,0,2,1
trayectoria,11.22,1,405,300,-100,0,1,0
trayectoria,11.22,2,730.028,89.9721,-50,100,0.8,1
trayectoria,11.22,3,69.9721,510.028,50,-100,0.8,1
trayectoria,11.23,0,400,300,0,0,2,1
trayectoria,11.23,1,405,300,-100,0,1,0
trayectoria,11.23,2,729.528,90.9721,-50,100,0.8,1
trayectoria,11.23,3,70.4721,509.028,50,-100,0.8,1
trayectoria,11.24,0,400,300,0,0,2,1
trayectoria,11.24,1,405,300,-100,0,1,0
trayectoria,11.24,2,729.028,91.9721,-50,100,0.8,1
trayectoria,11.24,3,70.9721,508.028,50,-100,0.8,1
trayectoria,11.25,0,400,300,0,0,2,1
trayectoria,11.25,1,405,300,-100,0,1,0
trayectoria,11.25,2,728.528,92.9721,-50,100,0.8,1
trayectoria,11.25,3,71.4721,507.028,50,-100,0.8,1
trayectoria,11.26,0,400,300,0,0,2,1
trayectoria,11.26,1,405,300,-100,0,1,0
trayectoria,11.26,2,728.028,93.9721,-50,100,0.8,1
trayectoria,11.26,3,71.9721,506.028,50,-100,0.8,1
trayectoria,11.27,0,400,300,0,0,2,1
trayectoria,11.27,1,405,300,-100,0,1,0
trayectoria,11.27,2,727.528,94.9721,-50,100,0.8,1
trayectoria,11.27,3,72.4721,505.028,50,-100,0.8,1
trayectoria,11.28,0,400,300,0,0,2,1
trayectoria,11.28,1,405,300,-100,0,1,0
trayectoria,11.28,2,727.028,95.9721,-50,100,0.8,1
trayectoria,11.28,3,72.9721,504.028,50,-100,0.8,1
trayectoria,11.29,0,400,300,0,0,2,1
trayectoria,11.29,1,405,300,-100,0,1,0
trayectoria,11.29,2,726.528,96.9721,-50,100,0.8,1
trayectoria,11.29,3,73.4721,503.028,50,-100,0.8,1
trayectoria,11.3,0,400,300,0,0,2,1
trayectoria,11.3,1,405,300,-100,0,1,0
trayectoria,11.3,2,726.028,97.9721,-50,100,0.8,1
trayectoria,11.3,3,73.9721,502.028,50,-100,0.8,1
trayectoria,11.31,0,400,300,0,0,2,1
trayectoria,11.31,1,405,300,-100,0,1,0
trayectoria,11.31,2,725.528,98.9721,-50,100,0.8,1
trayectoria,11.31,3,74.4721,501.028,50,-100,0.8,1
trayectoria,11.32,0,400,300,0,0,2,1
trayectoria,11.32,1,405,300,-100,0,1,0
trayectoria,11.32,2,725.028,99.9721,-50,100,0.8,1
trayectoria,11.32,3,74.9721,500.028,50,-100,0.8,1
trayectoria,11.33,0,400,300,0,0,2,1
trayectoria,11.33,1,405,300,-100,0,1,0
trayectoria,11.33,2,724.528,100.972,-50,100,0.8,1
trayectoria,11.33,3,75.4721,499.028,50,-100,0.8,1
trayectoria,11.34,0,400,300,0,0,2,1
trayectoria,11.34,1,405,300,-100,0,1,0
trayectoria,11.34,2,724.028,101.972,-50,100,0.8,1
trayectoria,11.34,3,75.9721,498.028,50,-100,0.8,1
trayectoria,11.35,0,400,300,0,0,2,1
trayectoria,11.35,1,405,300,-100,0,1,0
trayectoria,11.35,2,723.528,102.972,-50,100,0.8,1
trayectoria,11.35,3,76.4721,497.028,50,-100,0.8,1
trayectoria,11.36,0,400,300,0,0,2,1
trayectoria,11.36,1,405,300,-100,0,1,0
trayectoria,11.36,2,723.028,103.972,-50,100,0.8,1
trayectoria,11.36,3,76.9721,496.028,50,-100,0.8,1
trayectoria,11.37,0,400,300,0,0,2,1
trayectoria,11.37,1,405,300,-100,0,1,0
trayectoria,11.37,2,722.528,104.972,-50,100,0.8,1
trayectoria,11.37,3,77.4721,495.028,50,-100,0.8,1
trayectoria,11.38,0,400,300,0,0,2,1
trayectoria,11.38,1,405,300,-100,0,1,0
trayectoria,11.38,2,722.028,105.972,-50,100,0.8,1
trayectoria,11.38,3,77.9721,494.028,50,-100,0.8,1
trayectoria,11.39,0,400,300,0,0,2,1
trayectoria,11.39,1,405,300,-100,0,1,0
trayectoria,11.39,2,721.528,106.972,-50,100,0.8,1
trayectoria,11.39,3,78.4721,493.028,50,-100,0.8,1
trayectoria,11.4,0,400,300,0,0,2,1
trayectoria,11.4,1,405,300,-100,0,1,0
trayectoria,11.4,2,721.028,107.972,-50,100,0.8,1
trayectoria,11.4,3,78.9721,492.028,50,-100,0.8,1
trayectoria,11.41,0,400,300,0,0,2,1
trayectoria,11.41,1,405,300,-100,0,1,0
trayectoria,11.41,2,720.528,108.972,-50,100,0.8,1
trayectoria,11.41,3,79.4721,491.028,50,-100,0.8,1
trayectoria,11.42,0,400,300,0,0,2,1
trayectoria,11.42,1,405,300,-100,0,1,0
trayectoria,11.42,2,720.028,109.972,-50,100,0.8,1
trayectoria,11.42,3,79.9721,490.028,50,-100,0.8,1
trayectoria,11.43,0,400,300,0,0,2,1
trayectoria,11.43,1,405,300,-100,0,1,0
trayectoria,11.43,2,719.528,110.972,-50,100,0.8,1
trayectoria,11.43,3,80.4721,489.028,50,-100,0.8,1
trayectoria,11.44,0,400,300,0,0,2,1
trayectoria,11.44,1,405,300,-100,0,1,0
trayectoria,11.44,2,719.028,111.972,-50,100,0.8,1
trayectoria,11.44,3,80.9721,488.028,50,-100,0.8,1
trayectoria,11.45,0,400,300,0,0,2,1
trayectoria,11.45,1,405,300,-100,0,1,0
trayectoria,11.45,2,718.528,112.972,-50,100,0.8,1
trayectoria,11.45,3,81.4721,487.028,50,-100,0.8,1
trayectoria,11.46,0,400,300,0,0,2,1
trayectoria,11.46,1,405,300,-100,0,1,0
trayectoria,11.46,2,718.028,113.972,-50,100,0.8,1
trayectoria,11.46,3,81.9721,486.028,50,-100,0.8,1
trayectoria,11.47,0,400,300,0,0,2,1
trayectoria,11.47,1,405,300,-100,0,1,0
trayectoria,11.47,2,717.528,114.972,-50,100,0.8,1
trayectoria,11.47,3,82.4721,485.028,50,-100,0.8,1
trayectoria,11.48,0,400,300,0,0,2,1
trayectoria,11.48,1,405,300,-100,0,1,0
trayectoria,11.48,2,717.028,115.972,-50,100,0.8,1
trayectoria,11.48,3,82.9721,484.028,50,-100,0.8,1
trayectoria,11.49,0,400,300,0,0,2,1
trayectoria,11.49,1,405,300,-100,0,1,0
trayectoria,11.49,2,716.528,116.972,-50,100,0.8,1
trayectoria,11.49,3,83.4721,483.028,50,-100,0.8,1
trayectoria,11.5,0,400,300,0,0,2,1
trayectoria,11.5,1,405,300,-100,0,1,0
trayectoria,11.5,2,716.028,117.972,-50,100,0.8,1
trayectoria,11.5,3,83.9721,482.028,50,-100,0.8,1
trayectoria,11.51,0,400,300,0,0,2,1
trayectoria,11.51,1,405,300,-100,0,1,0
trayectoria,11.51,2,715.528,118.972,-50,100,0.8,1
trayectoria,11.51,3,84.4721,481.028,50,-100,0.8,1
trayectoria,11.52,0,400,300,0,0,2,1
trayectoria,11.52,1,405,300,-100,0,1,0
trayectoria,11.52,2,715.028,119.972,-50,100,0.8,1
trayectoria,11.52,3,84.9721,480.028,50,-100,0.8,1
trayectoria,11.53,0,400,300,0,0,2,1
trayectoria,11.53,1,405,300,-100,0,1,0
trayectoria,11.53,2,714.528,120.972,-50,100,0.8,1
trayectoria,11.53,3,85.4721,479.028,50,-100,0.8,1
trayectoria,11.54,0,400,300,0,0,2,1
trayectoria,11.54,1,405,300,-100,0,1,0
trayectoria,11.54,2,714.028,121.972,-50,100,0.8,1
trayectoria,11.54,3,85.9721,478.028,50,-100,0.8,1
trayectoria,11.55,0,400,300,0,0,2,1
trayectoria,11.55,1,405,300,-100,0,1,0
trayectoria,11.55,2,713.528,122.972,-50,100,0.8,1
trayectoria,11.55,3,86.4721,477.028,50,-100,0.8,1
trayectoria,11.56,0,400,300,0,0,2,1
trayectoria,11.56,1,405,300,-100,0,1,0
trayectoria,11.56,2,713.028,123.972,-50,100,0.8,1
trayectoria,11.56,3,86.9721,476.028,50,-100,0.8,1
trayectoria,11.57,0,400,300,0,0,2,1
trayectoria,11.57,1,405,300,-100,0,1,0
trayectoria,11.57,2,712.528,124.972,-50,100,0.8,1
trayectoria,11.57,3,87.4721,475.028,50,-100,0.8,1
trayectoria,11.58,0,400,300,0,0,2,1
trayectoria,11.58,1,405,300,-100,0,1,0
trayectoria,11.58,2,712.028,125.972,-50,100,0.8,1
trayectoria,11.58,3,87.9721,474.028,50,-100,0.8,1
trayectoria,11.59,0,400,300,0,0,2,1
trayectoria,11.59,1,405,300,-100,0,1,0
trayectoria,11.59,2,711.528,126.972,-50,100,0.8,1
trayectoria,11.59,3,88.4721,473.028,50,-100,0.8,1
trayectoria,11.6,0,400,300,0,0,2,1
trayectoria,11.6,1,405,300,-100,0,1,0
trayectoria,11.6,2,711.028,127.972,-50,100,0.8,1
trayectoria,11.6,3,88.9721,472.028,50,-100,0.8,1
trayectoria,11.61,0,400,300,0,0,2,1
trayectoria,11.61,1,405,300,-100,0,1,0
trayectoria,11.61,2,710.528,128.972,-50,100,0.8,1
trayectoria,11.61,3,89.4721,471.028,50,-100,0.8,1
trayectoria,11.62,0,400,300,0,0,2,1
trayectoria,11.62,1,405,300,-100,0,1,0
trayectoria,11.62,2,710.028,129.972,-50,100,0.8,1
trayectoria,11.62,3,89.9721,470.028,50,-100,0.8,1
trayectoria,11.63,0,400,300,0,0,2,1
trayectoria,11.63,1,405,300,-100,0,1,0
trayectoria,11.63,2,709.528,130.972,-50,100,0.8,1
trayectoria,11.63,3,90.4721,469.028,50,-100,0.8,1
trayectoria,11.64,0,400,300,0,0,2,1
trayectoria,11.64,1,405,300,-100,0,1,0
trayectoria,11.64,2,709.028,131.972,-50,100,0.8,1
trayectoria,11.64,3,90.9721,468.028,50,-100,0.8,1
trayectoria,11.65,0,400,300,0,0,2,1
trayectoria,11.65,1,405,300,-100,0,1,0
trayectoria,11.65,2,708.528,132.972,-50,100,0.8,1
trayectoria,11.65,3,91.4721,467.028,50,-100,0.8,1
trayectoria,11.66,0,400,300,0,0,2,1
trayectoria,11.66,1,405,300,-100,0,1,0
trayectoria,11.66,2,708.028,133.972,-50,100,0.8,1
trayectoria,11.66,3,91.9721,466.028,50,-100,0.8,1
trayectoria,11.67,0,400,300,0,0,2,1
trayectoria,11.67,1,405,300,-100,0,1,0
trayectoria,11.67,2,707.528,134.972,-50,100,0.8,1
trayectoria,11.67,3,92.4721,465.028,50,-100,0.8,1
trayectoria,11.68,0,400,300,0,0,2,1
trayectoria,11.68,1,405,300,-100,0,1,0
trayectoria,11.68,2,707.028,135.972,-50,100,0.8,1
trayectoria,11.68,3,92.9721,464.028,50,-100,0.8,1
trayectoria,11.69,0,400,300,0,0,2,1
trayectoria,11.69,1,405,300,-100,0,1,0
trayectoria,11.69,2,706.528,136.972,-50,100,0.8,1
trayectoria,11.69,3,93.4721,463.028,50,-100,0.8,1
trayectoria,11.7,0,400,300,0,0,2,1
trayectoria,11.7,1,405,300,-100,0,1,0
trayectoria,11.7,2,706.028,137.972,-50,100,0.8,1
trayectoria,11.7,3,93.9721,462.028,50,-100,0.8,1
trayectoria,11.71,0,400,300,0,0,2,1
trayectoria,11.71,1,405,300,-100,0,1,0
trayectoria,11.71,2,705.528,138.972,-50,100,0.8,1
trayectoria,11.71,3,94.4721,461.028,50,-100,0.8,1
trayectoria,11.72,0,400,300,0,0,2,1
trayectoria,11.72,1,405,300,-100,0,1,0
trayectoria,11.72,2,705.028,139.972,-50,100,0.8,1
trayectoria,11.72,3,94.9721,460.028,50,-100,0.8,1
trayectoria,11.73,0,400,300,0,0,2,1
trayectoria,11.73,1,405,300,-100,0,1,0
trayectoria,11.73,2,704.528,140.972,-50,100,0.8,1
trayectoria,11.73,3,95.4721,459.028,50,-100,0.8,1
trayectoria,11.74,0,400,300,0,0,2,1
trayectoria,11.74,1,405,300,-100,0,1,0
trayectoria,11.74,2,704.028,141.972,-50,100,0.8,1
trayectoria,11.74,3,95.9721,458.028,50,-100,0.8,1
trayectoria,11.75,0,400,300,0,0,2,1
trayectoria,11.75,1,405,300,-100,0,1,0
trayectoria,11.75,2,703.528,142.972,-50,100,0.8,1
trayectoria,11.75,3,96.4721,457.028,50,-100,0.8,1
trayectoria,11.76,0,400,300,0,0,2,1
trayectoria,11.76,1,405,300,-100,0,1,0
trayectoria,11.76,2,703.028,143.972,-50,100,0.8,1
trayectoria,11.76,3,96.9721,456.028,50,-100,0.8,1
trayectoria,11.77,0,400,300,0,0,2,1
trayectoria,11.77,1,405,300,-100,0,1,0
trayectoria,11.77,2,702.528,144.972,-50,100,0.8,1
trayectoria,11.77,3,97.4721,455.028,50,-100,0.8,1
trayectoria,11.78,0,400,300,0,0,2,1
trayectoria,11.78,1,405,300,-100,0,1,0
trayectoria,11.78,2,702.028,145.972,-50,100,0.8,1
trayectoria,11.78,3,97.9721,454.028,50,-100,0.8,1
trayectoria,11.79,0,400,300,0,0,2,1
trayectoria,11.79,1,405,300,-100,0,1,0
trayectoria,11.79,2,701.528,146.972,-50,100,0.8,1
trayectoria,11.79,3,98.4721,453.028,50,-100,0.8,1
trayectoria,11.8,0,400,300,0,0,2,1
trayectoria,11.8,1,405,300,-100,0,1,0
trayectoria,11.8,2,701.028,147.972,-50,100,0.8,1
trayectoria,11.8,3,98.9721,452.028,50,-100,0.8,1
trayectoria,11.81,0,400,300,0,0,2,1
trayectoria,11.81,1,405,300,-100,0,1,0
trayectoria,11.81,2,700.528,148.972,-50,100,0.8,1
trayectoria,11.81,3,99.4721,451.028,50,-100,0.8,1
trayectoria,11.82,0,400,300,0,0,2,1
trayectoria,11.82,1,405,300,-100,0,1,0
trayectoria,11.82,2,700.028,149.972,-50,100,0.8,1
trayectoria,11.82,3,99.9721,450.028,50,-100,0.8,1
trayectoria,11.83,0,400,300,0,0,2,1
trayectoria,11.83,1,405,300,-100,0,1,0
trayectoria,11.83,2,699.528,150.972,-50,100,0.8,1
trayectoria,11.83,3,100.472,449.028,50,-100,0.8,1
trayectoria,11.84,0,400,300,0,0,2,1
trayectoria,11.84,1,405,300,-100,0,1,0
trayectoria,11.84,2,699.028,151.972,-50,100,0.8,1
trayectoria,11.84,3,100.972,448.028,50,-100,0.8,1
trayectoria,11.85,0,400,300,0,0,2,1
trayectoria,11.85,1,405,300,-100,0,1,0
trayectoria,11.85,2,698.528,152.972,-50,100,0.8,1
trayectoria,11.85,3,101.472,447.028,50,-100,0.8,1
trayectoria,11.86,0,400,300,0,0,2,1
trayectoria,11.86,1,405,300,-100,0,1,0
trayectoria,11.86,2,698.028,153.972,-50,100,0.8,1
trayectoria,11.86,3,101.972,446.028,50,-100,0.8,1
trayectoria,11.87,0,400,300,0,0,2,1
trayectoria,11.87,1,405,300,-100,0,1,0
trayectoria,11.87,2,697.528,154.972,-50,100,0.8,1
trayectoria,11.87,3,102.472,445.028,50,-100,0.8,1
trayectoria,11.88,0,400,300,0,0,2,1
trayectoria,11.88,1,405,300,-100,0,1,0
trayectoria,11.88,2,697.028,155.972,-50,100,0.8,1
trayectoria,11.88,3,102.972,444.028,50,-100,0.8,1
trayectoria,11.89,0,400,300,0,0,2,1
trayectoria,11.89,1,405,300,-100,0,1,0
trayectoria,11.89,2,696.528,156.972,-50,100,0.8,1
trayectoria,11.89,3,103.472,443.028,50,-100,0.8,1
trayectoria,11.9,0,400,300,0,0,2,1
trayectoria,11.9,1,405,300,-100,0,1,0
trayectoria,11.9,2,696.028,157.972,-50,100,0.8,1
trayectoria,11.9,3,103.972,442.028,50,-100,0.8,1
trayectoria,11.91,0,400,300,0,0,2,1
trayectoria,11.91,1,405,300,-100,0,1,0
trayectoria,11.91,2,695.528,158.972,-50,100,0.8,1
trayectoria,11.91,3,104.472,441.028,50,-100,0.8,1
trayectoria,11.92,0,400,300,0,0,2,1
trayectoria,11.92,1,405,300,-100,0,1,0
trayectoria,11.92,2,695.028,159.972,-50,100,0.8,1
trayectoria,11.92,3,104.972,440.028,50,-100,0.8,1
trayectoria,11.93,0,400,300,0,0,2,1
trayectoria,11.93,1,405,300,-100,0,1,0
trayectoria,11.93,2,694.528,160.972,-50,100,0.8,1
trayectoria,11.93,3,105.472,439.028,50,-100,0.8,1
trayectoria,11.94,0,400,300,0,0,2,1
trayectoria,11.94,1,405,300,-100,0,1,0
trayectoria,11.94,2,694.028,161.972,-50,100,0.8,1
trayectoria,11.94,3,105.972,438.028,50,-100,0.8,1
trayectoria,11.95,0,400,300,0,0,2,1
trayectoria,11.95,1,405,300,-100,0,1,0
trayectoria,11.95,2,693.528,162.972,-50,100,0.8,1
trayectoria,11.95,3,106.472,437.028,50,-100,0.8,1
trayectoria,11.96,0,400,300,0,0,2,1
trayectoria,11.96,1,405,300,-100,0,1,0
trayectoria,11.96,2,693.028,163.972,-50,100,0.8,1
trayectoria,11.96,3,106.972,436.028,50,-100,0.8,1
trayectoria,11.97,0,400,300,0,0,2,1
trayectoria,11.97,1,405,300,-100,0,1,0
trayectoria,11.97,2,692.528,164.972,-50,100,0.8,1
trayectoria,11.97,3,107.472,435.028,50,-100,0.8,1
trayectoria,11.98,0,400,300,0,0,2,1
trayectoria,11.98,1,405,300,-100,0,1,0
trayectoria,11.98,2,692.028,165.972,-50,100,0.8,1
trayectoria,11.98,3,107.972,434.028,50,-100,0.8,1
trayectoria,11.99,0,400,300,0,0,2,1
trayectoria,11.99,1,405,300,-100,0,1,0
trayectoria,11.99,2,691.528,166.972,-50,100,0.8,1
trayectoria,11.99,3,108.472,433.028,50,-100,0.8,1
trayectoria,12,0,400,300,0,0,2,1
trayectoria,12,1,405,300,-100,0,1,0
trayectoria,12,2,691.028,167.972,-50,100,0.8,1
trayectoria,12,3,108.972,432.028,50,-100,0.8,1
trayectoria,12.01,0,400,300,0,0,2,1
trayectoria,12.01,1,405,300,-100,0,1,0
trayectoria,12.01,2,690.528,168.972,-50,100,0.8,1
trayectoria,12.01,3,109.472,431.028,50,-100,0.8,1
trayectoria,12.02,0,400,300,0,0,2,1
trayectoria,12.02,1,405,300,-100,0,1,0
trayectoria,12.02,2,690.028,169.972,-50,100,0.8,1
trayectoria,12.02,3,109.972,430.028,50,-100,0.8,1
trayectoria,12.03,0,400,300,0,0,2,1
trayectoria,12.03,1,405,300,-100,0,1,0
trayectoria,12.03,2,689.528,170.972,-50,100,0.8,1
trayectoria,12.03,3,110.472,429.028,50,-100,0.8,1
trayectoria,12.04,0,400,300,0,0,2,1
trayectoria,12.04,1,405,300,-100,0,1,0
trayectoria,12.04,2,689.028,171.972,-50,100,0.8,1
trayectoria,12.04,3,110.972,428.028,50,-100,0.8,1
trayectoria,12.05,0,400,300,0,0,2,1
trayectoria,12.05,1,405,300,-100,0,1,0
trayectoria,12.05,2,688.528,172.972,-50,100,0.8,1
trayectoria,12.05,3,111.472,427.028,50,-100,0.8,1
trayectoria,12.06,0,400,300,0,0,2,1
trayectoria,12.06,1,405,300,-100,0,1,0
trayectoria,12.06,2,688.028,173.972,-50,100,0.8,1
trayectoria,12.06,3,111.972,426.028,50,-100,0.8,1
trayectoria,12.07,0,400,300,0,0,2,1
trayectoria,12.07,1,405,300,-100,0,1,0
trayectoria,12.07,2,687.528,174.972,-50,100,0.8,1
trayectoria,12.07,3,112.472,425.028,50,-100,0.8,1
trayectoria,12.08,0,400,300,0,0,2,1
trayectoria,12.08,1,405,300,-100,0,1,0
trayectoria,12.08,2,687.028,175.972,-50,100,0.8,1
trayectoria,12.08,3,112.972,424.028,50,-100,0.8,1
trayectoria,12.09,0,400,300,0,0,2,1
trayectoria,12.09,1,405,300,-100,0,1,0
trayectoria,12.09,2,686.528,176.972,-50,100,0.8,1
trayectoria,12.09,3,113.472,423.028,50,-100,0.8,1
trayectoria,12.1,0,400,300,0,0,2,1
trayectoria,12.1,1,405,300,-100,0,1,0
trayectoria,12.1,2,686.028,177.972,-50,100,0.8,1
